SMILES,MW,LogP,NumHDonors,NumHAcceptors,TPSA,Solubility
CCOCN,75.111,-0.06089999999999984,1,2,35.25,-1.1199979934262951
OONCONON,125.084,-1.7353999999999994,4,7,98.0,-1.066680229310319
COOOCOOCCOO,170.117,-0.10870000000000007,1,7,75.61000000000001,-0.5547073562645599
CNNNN,76.10300000000001,-1.9112999999999998,4,4,62.11,-0.17917085528677967
OCNONOOC,124.09599999999999,-1.5449999999999997,3,6,71.98,-3.495893555290506
NONNN,78.075,-2.2404,4,5,85.33,-3.325628406383313
OCONOC,93.082,-0.9812000000000001,2,4,50.72,-1.4767619929043412
COONNONC,123.112,-1.3604,3,6,63.78,-2.0942966925832245
NNONN,78.075,-2.2404,4,5,85.33,-2.618331191604565
NCNOCO,92.098,-1.6263999999999998,3,4,67.51,-2.001065016730185
CNCCCN,88.15400000000001,-0.4454000000000002,2,2,38.05,-1.2620895102436367
ONNNNCCOCO,152.154,-2.5545999999999993,6,7,97.81,-3.620231519973194
OOCNNOCCON,153.13799999999998,-1.6503999999999985,4,7,98.0,-1.0630038218443754
CCOCNCCNCNOC,177.248,-0.7318999999999984,3,5,54.55,-3.259035851394326
CNNONCNONNC,166.18500000000003,-2.7356999999999987,6,8,90.64,-1.1941517080864772
NNNNOON,109.08900000000001,-2.8042000000000007,5,7,106.59,-2.714123185279895
NNNOCOCCNNNN,181.20000000000005,-3.6674999999999995,7,9,130.65,-1.252460295962268
ONNCNN,92.102,-2.1094,5,5,82.34,-1.5033442662028513
ONCCCN,90.12600000000002,-0.6860000000000004,3,3,58.28,-0.6407554424956083
OCOOCCNCCCCNNN,208.262,-1.7778999999999971,5,7,100.8,-0.546132013808255
OOOOCCCO,124.092,-0.2783999999999999,2,5,68.15,-2.5783166159747517
OCCONOO,109.08099999999999,-1.0955,3,5,70.95,0.419039821246991
NONCCOO,108.097,-1.1290999999999998,3,5,76.74000000000001,-4.242582762996735
CCNNNOC,105.14099999999999,-0.8335000000000001,3,4,45.31999999999999,-1.8910138285623983
NOONOC,94.07,-1.1257,2,5,65.74000000000001,-2.014828715030782
OONCOCONO,140.095,-1.1774,4,7,92.21000000000001,-1.3641949203486041
COOCCOONNC,152.15,-0.8483999999999994,2,6,60.980000000000004,-3.250159659894857
NOOCNCNNC,136.155,-1.9630999999999992,4,6,80.57000000000001,-2.2736206513760018
NNNCCO,91.114,-2.0534,4,4,70.31,-1.2604746488115275
ONCNNCNNCO,151.17,-2.981599999999999,7,7,100.61,-0.8868187624782959
CCCCNCO,103.16499999999998,0.3258999999999999,2,2,32.26,0.3350494789727203
OOOCCC,92.09400000000001,0.8175999999999999,1,3,38.69,-1.9961494531691335
OCOCCNNN,121.14000000000001,-2.079299999999999,4,5,79.54,-2.981524986140421
NNNCNONCNON,167.173,-3.71,7,9,130.65,-2.3984756077997735
OCCOCN,91.11000000000001,-1.0884999999999998,2,3,55.480000000000004,-1.7272380741886892
OCNOO,79.05499999999999,-1.0695999999999999,3,4,61.72,-2.2870482598113075
NOOOOOCNNONOC,202.123,-2.347599999999999,4,11,126.72000000000003,-3.1985596331740282
NNNONCOOCCCCO,196.20699999999997,-1.9312999999999996,5,8,110.03000000000002,-2.943453783606669
OCNOCNCNOO,153.138,-2.043799999999999,5,7,95.01,0.01685663735330234
NOONNCONCCCNNN,211.226,-3.3457999999999988,7,10,139.88000000000002,-1.6357083478208991
NOCOCOONONC,169.137,-1.6729,3,8,96.23000000000002,-3.0144080692332444
COCOCOCOCN,151.16199999999998,-0.5287,1,5,62.94,-1.9132290587318854
CCONCOCNCNNC,178.23600000000002,-1.269799999999998,4,6,66.58,-2.341142980300882
CCNNOO,92.09799999999998,-0.4949000000000002,3,4,53.519999999999996,-1.984174256418902
NNNONCNNOO,154.13000000000002,-3.1532,7,9,124.86000000000001,-1.9237221717832367
COONONOCONNCO,200.151,-2.630099999999999,5,10,114.50000000000001,-3.9223653215408314
NONCNNOOCCNN,182.18399999999997,-3.240499999999999,6,9,127.85000000000001,-1.2460796638729814
NOCNNNOOONN,170.129,-3.3939000000000004,6,10,137.08,-1.7342355490421575
NCNNNNNONN,152.162,-4.1795,8,9,133.45000000000002,-2.192003764585357
ONNOCNOCNN,153.14200000000002,-2.6990999999999996,6,8,112.83,0.3700412604302503
CNCCCN,88.15400000000001,-0.4454000000000002,2,2,38.05,-0.129767383294775
CNOCN,76.099,-0.9463999999999997,2,3,47.28,-2.8149994963498237
OOOCNNCNO,139.11100000000002,-1.6043999999999992,5,7,95.01,-1.249480434343148
OOCNOCNCN,137.13899999999998,-1.581999999999999,4,6,88.77,-1.223461398262025
NCNCOOCCONCC,179.22,-1.0609999999999986,3,6,77.77000000000001,-2.0597003935059757
NONCOCNCCC,149.194,-0.6875000000000002,3,5,68.54,-3.432219130498693
NONOOO,96.04199999999999,-1.2825000000000002,3,6,85.97000000000001,-2.262919475897118
NNCNON,92.102,-2.1978999999999997,4,5,85.33,-2.2594243642762293
CNNCNOOCNN,151.17,-2.458499999999999,5,7,92.6,-1.3710923336895027
CNCOCNCO,120.152,-1.3232,3,4,53.519999999999996,-1.2446120163309082
OOOCN,79.055,-0.6762000000000001,2,4,64.71,-0.30489152293224775
OCOOOOCO,126.064,-1.3026000000000002,2,6,77.38000000000001,-2.0232185767590973
NCCCNONOONCO,182.17999999999998,-2.3213999999999984,5,8,110.03000000000002,-2.74446339701056
COOCNCNOCCO,166.17699999999996,-1.4174999999999995,3,6,71.98,-2.6808030588455516
NNOCCO,92.098,-1.6263999999999998,3,4,67.51,-1.1386614208378167
CCONONNOO,139.11100000000002,-1.1270999999999995,4,7,84.01,-4.3724796784279025
ONOOOOOOC,143.051,-0.8154000000000001,2,8,87.64000000000001,-0.9619608811048839
OCONNOOOCCCON,199.16299999999995,-1.9627999999999988,4,9,116.46000000000001,-2.056851044700748
COOONN,94.07000000000001,-1.1256999999999997,2,5,65.74,-4.8056272232683215
CNNCOO,92.098,-0.8425000000000002,3,4,53.519999999999996,-2.737836451131267
NCNNOCOC,121.13999999999999,-1.4677,3,5,68.54,-1.9332562587197637
NCONCC,90.126,-0.5563,2,3,47.28,0.021248222680323448
COCOCC,90.122,0.6268,0,2,18.46,-1.1146200593951825
CNNOOO,94.07,-0.9534,3,5,62.75,-3.208366236768361
COOOONOCNNO,171.10900000000004,-1.6952999999999996,4,9,102.47000000000001,-3.7251526310554337
NONCNNNOOONO,186.12800000000001,-3.3737999999999984,7,11,143.32000000000002,-1.1319012065606449
OCOCC,76.095,-0.027300000000000102,1,2,29.46,-1.205101684067516
CONNNCNONONNOO,215.17000000000002,-3.5246999999999984,8,12,141.36,-1.1702482565646082
CNCNCOONOOO,169.137,-1.5005999999999986,4,8,93.24000000000001,-2.6810939641963047
CNNCCCCNCCCO,175.27599999999998,-0.5373999999999997,4,4,56.31999999999999,-4.036356195201277
OOOCOCON,125.08000000000001,-0.7705000000000002,2,6,83.17,-3.79241966890556
OCOCN,77.083,-1.1310000000000002,2,3,55.480000000000004,-2.6170517742696773
NNOCCNONONNCNN,212.21400000000003,-4.231299999999999,8,11,151.91000000000003,-0.5192027755116422
OCCOCCCCCNN,162.233,-0.3710999999999995,3,4,67.51,-1.758132386468337
ONCNOONONONCO,201.139,-3.2976999999999994,7,11,137.53,-3.379348947856517
CCOONCCOOONCC,196.203,-0.1365999999999996,2,7,70.21000000000001,-3.55601965075952
COCNOO,93.082,-0.41550000000000004,2,4,50.72,-0.2566300483029742
NCONONNCOCONO,199.167,-2.7933999999999983,6,10,131.29000000000002,-2.6890706197217193
CONNO,78.071,-0.9688000000000001,3,4,53.519999999999996,-1.9675171079160017
NCCCNO,90.12599999999998,-0.6859999999999999,3,3,58.28,-1.608534894083597
ONONCNCCCCC,163.221,0.13869999999999938,4,5,65.55,-2.7197903225088798
CNNCNOCCNOOCN,195.22299999999998,-2.4418999999999977,5,8,101.83,-2.9703675397136315
CNCOONONN,138.12699999999998,-2.073999999999999,4,7,89.8,-1.8759267920629337
CCNCCOCOOCCNN,193.24699999999999,-1.0184999999999975,3,6,77.77,-1.9015966182987658
NNOOCCNNNNONNN,213.20200000000006,-4.769199999999999,9,12,163.94000000000003,-2.381050462537911
NNOCOC,92.098,-1.0148,2,4,56.510000000000005,-0.5443140337157295
NONOCNNC,122.128,-2.0055999999999994,4,6,80.57000000000001,-1.3364303052825866
CNNNOCOONCCCOC,210.23399999999995,-1.4065999999999985,4,8,85.04,-0.757717037574962
OOOOCNN,110.06900000000002,-1.2399999999999995,3,6,85.97,-0.8716966412924048
NOOOOCO,111.05299999999998,-1.3787000000000003,2,6,83.17000000000002,-1.7674089507365331
NNNCCOOCOOO,169.137,-1.718799999999999,4,8,107.23000000000002,-0.5437201499299111
NOONCNN,108.10100000000001,-2.2662999999999993,4,6,94.56,-1.8968895411289846
CONOCNC,106.125,-0.7541,2,4,42.519999999999996,-3.9285841727149284
NOCCOOO,109.08099999999999,-0.7021000000000002,2,5,73.94000000000001,-2.3982090317501106
NNONON,94.07400000000001,-2.3087999999999997,4,6,94.56,-1.963943908238679
NNNNCNON,122.13200000000002,-3.1887,6,7,109.39,-1.8083390359428693
NCNNOCO,107.11299999999999,-2.1218000000000004,4,5,79.54,-0.34001576906225095
OONOCNNN,124.10000000000001,-2.1624,5,7,100.8,-1.3131291265551122
CNOCCN,90.12600000000002,-0.9038999999999993,2,3,47.28,-3.5832009418658646
CNOOON,94.07000000000001,-1.1256999999999997,2,5,65.74,-2.5948578019384407
CNCNOONOCNOO,184.152,-1.9959999999999987,5,9,105.27000000000001,-1.6867359823901213
ONCOC,77.083,-0.43090000000000006,2,3,41.489999999999995,-3.990056624709754
CNOOOONNNC,154.126,-1.9241999999999992,4,8,85.04,-2.615981349776865
NOCCNCOCNON,166.18099999999998,-2.2071999999999985,4,7,103.79,-3.455586135853631
ONCNCNCCCOONC,194.235,-1.4678999999999982,5,7,86.81,-4.434041068960201
OOCCCCNNC,134.179,-0.019800000000000206,3,4,53.52,-1.555816239037482
NOOCOOCOCCO,169.13299999999998,-1.3195999999999999,2,7,92.40000000000002,-1.4902519690442624
CCCONNO,106.12499999999999,-0.1886000000000002,3,4,53.519999999999996,-2.094594145825884
CCCOC,74.12299999999999,1.0428,0,1,9.23,-2.5191543396260725
OCCOOOC,108.09299999999999,-0.5117,1,4,47.92,-2.0930260243536645
CNCCNNCOC,133.195,-1.0960999999999992,3,4,45.31999999999999,-2.7469212605279467
NONCCN,91.11400000000002,-1.6599999999999993,3,4,73.3,-2.2398493667927046
NCNCN,75.115,-1.5915999999999988,3,3,64.07,-2.29116814443396
CNOCCCCCNN,147.222,-0.22899999999999954,3,4,59.31,-0.21263413547790355
ONCCNNOOC,137.13899999999998,-1.4475999999999993,4,6,74.78,-1.3801088641234474
OOCOOC,94.06599999999999,0.011499999999999844,1,4,47.92,-2.0786069997847787
OCNCNOOOC,138.123,-1.5024999999999993,3,6,71.98,-2.0416303929670234
NCNOONCCO,137.139,-2.147699999999999,4,6,88.77000000000001,-2.551601079609624
NCCNCOCC,118.17999999999999,-0.4713000000000005,2,3,47.28,-0.8632557503060394
OCOCCCCONOOON,198.17499999999998,-1.077299999999999,3,8,104.43,-2.8218281752731404
NNNNNNC,106.133,-2.9021,6,6,86.17,-0.4006706449220607
CCNOCNNNNCCNN,193.255,-2.948299999999998,7,8,107.42999999999999,-0.7748871502741155
CNOCOCOON,138.123,-1.1090999999999998,2,6,74.97,-3.1051316952432684
OOCCNNON,123.112,-1.6244999999999994,4,6,88.77,-1.3521403753135202
CONOOOOC,125.07999999999998,-0.5064000000000002,1,6,58.18000000000001,-2.2940829109612846
OCOONNOO,126.06799999999998,-1.7017999999999995,4,7,92.21000000000001,-2.842766464523736
ONCONONN,124.10000000000001,-2.2462,5,7,100.8,-3.500014450147105
CCNNOC,90.12599999999999,-0.3381000000000003,2,3,33.29,-1.9897429544983547
CONOOCCOON,154.12199999999999,-1.1774999999999993,2,7,84.2,-3.572209007913825
ONCCNO,92.09799999999998,-1.056,4,4,64.52,-1.635727892399729
CCNONNCC,119.16799999999999,-0.44340000000000046,3,4,45.32,-1.3795588841217814
CCCONNNOON,152.154,-1.3362999999999987,4,7,89.8,-0.6645076117996556
CCONONONNOO,170.125,-1.6908999999999992,5,9,105.27000000000001,-3.195184706981343
ONNCCOCCNNON,181.19600000000003,-2.614099999999998,6,8,112.83,-1.039322334499441
NNCCO,76.09899999999999,-1.5579999999999998,3,3,58.28,1.5132131485123437
CCNNNCCOO,135.167,-0.9052999999999995,4,5,65.55,-2.175674946908619
CCOCCNCONONN,180.20800000000003,-1.5988999999999978,4,7,89.8,-2.3506331942784
ONCCONNN,122.12800000000001,-2.135299999999999,5,6,91.57,-2.1298224398810053
NCNOOCONOCNONC,213.19400000000002,-2.621199999999998,5,10,120.29000000000002,-3.072955966548545
CCNCO,75.11099999999999,-0.45430000000000004,2,2,32.26,-1.460128458281846
OCCCCNOONONCO,197.191,-1.8976999999999986,5,8,104.24000000000001,-1.7217355095152564
CNNONNNNONON,184.16000000000003,-4.0981,8,11,137.92000000000002,-0.3750368483349604
OCOCOONCCCO,167.16099999999997,-1.2544999999999995,3,6,80.18,-2.7479601183031397
NONONCOCN,138.12699999999998,-2.2921999999999993,4,7,103.79,-1.8787459656555092
ONCONOCNCCC,165.19299999999998,-0.6674,4,6,74.78,-3.8279073588825137
CCCONCOOCNONN,196.207,-1.3196999999999974,4,8,99.03,-2.1481331760475464
CCNCCOCC,117.192,0.6324000000000001,1,2,21.259999999999998,-2.3078439733313623
OCOCOONC,123.10799999999999,-1.0071,2,5,59.95,-0.8976574085644284
NCONO,78.071,-1.1869999999999998,3,4,67.51,-1.0917623281012987
NCNCCNN,104.15700000000001,-2.0444999999999984,4,4,76.1,-1.9686293558791872
NCCNCONC,119.16799999999999,-1.3567999999999998,3,4,59.31,-2.1907423370901773
CNNOONO,109.085,-1.5325999999999995,4,6,74.78,-1.3508361259672053
NONNCCOCNON,167.169,-2.745099999999999,5,8,115.82000000000001,-0.992571580389364
ONOOOOOOCCOOCO,219.10199999999995,-1.5472000000000001,3,11,126.33000000000003,-2.452688078743866
CCCNOCNNCNCNO,193.251,-1.5472999999999975,6,7,89.61,-1.128496213674962
CCNONNN,106.129,-1.589599999999999,4,5,71.34,-1.8823193055027567
CNNCNCON,120.156,-1.8946999999999985,4,5,71.33999999999999,-2.4309497740912858
NNCONONNOC,153.142,-2.569399999999998,5,8,101.83000000000001,-1.0729225342457718
CNOCCCCNNONON,195.223,-1.746699999999998,5,8,101.83,-2.1341764964858108
CONOCCNNOOOCC,197.19099999999997,-1.0220999999999993,3,8,82.24000000000001,-2.3203199165075197
NNCOCOONCN,152.154,-2.249699999999999,4,7,103.79,-1.5083227658974545
CNCCNNNO,120.15599999999998,-1.8061999999999987,5,5,68.35,-1.6021589649789127
NCCNONN,106.129,-2.1553999999999993,4,5,85.33,-2.3522533744135083
CNONCCOCONNOC,196.20700000000002,-1.7966999999999982,4,8,85.04,-1.634604669329951
COOONO,95.05399999999999,-0.6102000000000001,2,5,59.95,-1.2401795758279652
NNCNO,77.08699999999999,-1.6139999999999999,4,4,70.31,-1.6807996117109079
CONCNON,107.113,-1.5101999999999993,3,5,68.53999999999999,-1.7527909996357445
ONOOCNCO,124.096,-1.6747,4,6,82.98,-1.9998566142708418
COCNCNCNON,150.18200000000002,-1.9205999999999985,4,6,80.57,-1.3299446322514437
CNCNNC,89.142,-1.1126999999999994,3,3,36.089999999999996,-2.5652332707324543
CNNOCOCOOCN,167.165,-1.5619999999999987,3,7,87.0,-2.0316988560439846
NONONONOOON,173.08499999999998,-3.0778000000000008,5,11,143.51000000000002,-1.4487053486320973
OCCOOCO,108.09299999999999,-1.1233,2,4,58.92,-1.271251487006576
OCCNNNNOCON,167.16899999999998,-3.1384999999999987,6,8,112.83,-1.8002951151218818
COCCC,74.123,1.0428000000000002,0,1,9.23,-1.350679717445492
NCNONOCNNCONNO,213.198,-3.715799999999998,8,11,146.12,-3.1126983080244877
COCCCNNO,120.152,-0.4937000000000004,3,4,53.519999999999996,-1.578204996086452
COOOOCCN,123.10800000000002,-0.6136999999999999,1,5,62.94,-2.1872313733798068
COCOCOOCCNONC,196.203,-0.8317999999999992,2,7,70.21000000000001,-0.7182266809359026
NNNNNOCN,122.132,-3.1887,6,7,109.39,-1.934556204172476
ONONNCOCCNNOOC,213.19400000000002,-2.5326999999999975,6,10,117.30000000000001,-0.3498627474284275
OONONNCNOCNNN,199.17100000000002,-3.6745,8,11,146.12,-1.8382567527492175
OCCNNNN,106.129,-2.548799999999999,5,5,82.34,-1.9200071480025465
NONCONNO,124.1,-2.2462,5,7,100.80000000000001,-0.494135116766951
OCOOCOC,108.093,-0.5117,1,4,47.92,-0.9986051441552588
OCOCNN,92.098,-1.6263999999999994,3,4,67.51,-2.599658945141987
OCOCC,76.095,-0.027300000000000102,1,2,29.46,-1.3308772566584768
NONCCCCN,119.16800000000002,-0.8797999999999999,3,4,73.3,-2.643108891726067
NOONNO,95.05799999999999,-1.7933000000000003,4,6,88.77000000000001,-2.7300608318520476
OONOCOONN,141.08299999999997,-1.8037999999999998,4,8,107.23,-2.0422344404399735
ONCOCONCN,137.13899999999998,-1.665799999999999,4,6,88.77,-0.784604579590884
CNCON,76.099,-0.9463999999999997,2,3,47.28,-2.0190745437875615
CONNONNNOCNC,182.184,-2.8040999999999983,6,9,99.87,-0.878601854244377
ONCCNN,91.114,-1.5714999999999995,4,4,70.31,-2.221449471902447
OOCOCOC,108.09299999999999,0.05400000000000005,1,4,47.92,-2.2638078470833367
ONONNNOOC,140.099,-2.0964,5,8,96.04,-3.0338321623981734
CCCON,75.111,0.28670000000000007,1,2,35.25,-1.9320710515694923
CNNOCCCNCCOOC,193.24699999999999,-0.8002999999999993,3,6,63.78,-2.280963368808425
ONNOCNO,109.08500000000001,-1.6623,5,6,85.78,-2.53365259860399
OCCCON,91.11000000000001,-0.7409000000000001,2,3,55.480000000000004,-1.7854513395946197
NOCCOOCOONCNO,199.163,-1.8284999999999982,4,9,116.46000000000002,-2.676572772468951
NCCOON,92.098,-1.2330000000000003,2,4,70.5,-1.6395753879439754
CNCOO,77.083,-0.3471,2,3,41.489999999999995,-2.1511374340345717
ONCNNOOOCNO,170.125,-2.252,6,9,116.27000000000001,-1.549673673848374
NNNOONCNCNCO,182.184,-3.6338999999999992,7,9,124.86000000000001,-1.311345411499544
CCCCONOCNONN,180.208,-0.9036999999999984,4,7,89.8,-4.185741650102801
NNNONCCNCNON,181.20000000000002,-3.6674999999999995,7,9,130.65,-1.5368979307794075
NNCNNCCCONCNC,192.26700000000002,-2.4103999999999983,6,7,95.4,-3.2140992856537443
CCCNONONOCOCNN,211.22199999999998,-1.8150999999999984,5,9,111.06,-2.900548086682638
NNCNONCCNONCN,195.227,-3.624999999999999,7,9,130.65,-1.9748088948312437
NNNONC,92.102,-1.9797000000000005,4,5,71.34,-3.627526424817204
CCNCCCCNCCN,159.277,-0.07559999999999845,3,3,50.08,-2.3835001642483116
ONONOOCCOOCO,186.12,-1.8374000000000001,4,9,110.67000000000002,-0.8487842647026149
ONCNCONNCNNC,180.21200000000002,-2.822899999999998,7,8,101.64,-2.390590669245018
CCNCCOCOONOCN,195.219,-1.1293999999999973,3,7,87.0,-0.15362584875585328
OCCCNOOONON,169.13699999999997,-1.9368999999999996,4,8,107.23,-1.064589205027987
NNOCCN,91.11400000000002,-1.6599999999999993,3,4,73.3,-2.780793298748981
NCCNNONOOCOO,184.15199999999996,-2.214199999999999,5,9,119.26000000000002,-1.8212017040125201
CCCOONOCNNO,167.16500000000002,-0.7782999999999987,4,7,84.01,-2.824891346376142
NCOONOOCOOCNO,201.135,-1.9393999999999991,4,10,125.69000000000003,0.13645419479210696
CCCCNNCONNNOC,193.251,-1.0699999999999983,5,7,78.61,-3.351020599883504
NONCC,76.099,-0.5988,2,3,47.28,0.013982620232165566
NCNCOCONOCO,167.165,-2.173599999999998,4,7,98.00000000000001,-0.6838295488338648
NCCNCNCCCOCONN,207.278,-2.159099999999998,5,7,106.59,-1.5092370830433923
CONCCCOCNCOONN,210.234,-1.6247999999999978,4,8,99.03,-2.9073357255107446
NCCNCOC,104.15299999999999,-0.8614000000000006,2,3,47.28,-2.4591635939286576
ONNCNCNONO,153.142,-2.610599999999999,7,8,109.84,-1.9423754298873201
NNNCOCOC,121.14,-1.4677,3,5,68.54,-0.9221958413764364
OCOOC,78.06700000000001,-0.4858,1,3,38.69,-0.9649484904862944
NNOCCNCNCN,149.198,-2.5657999999999985,5,6,97.36,-1.0733875722468273
COCOCCNON,136.15099999999998,-0.9981999999999986,2,5,65.74,-1.0626671841651878
NCONNONCC,136.155,-1.6155,4,6,80.57000000000001,-1.8604403094066977
NONOCO,94.07,-1.7372999999999998,3,5,76.74000000000001,-1.7738416170831346
CNNOONO,109.085,-1.5325999999999995,4,6,74.78,-0.8164384178293083
COCNNCNNCNNOCO,210.238,-3.330699999999998,7,9,110.87,-1.174612315413864
CONCNNNCNCC,163.225,-1.739299999999999,5,6,69.38,-2.8899951520096527
NNNNNCNCOC,150.186,-2.8854999999999986,6,7,95.4,-1.576016487909099
NCNONOOOOON,172.09699999999998,-2.5398999999999994,4,10,131.48000000000002,-2.1233259789406422
OOOCN,79.055,-0.6762000000000001,2,4,64.71,-2.269813724437808
CCONON,92.09800000000001,-0.6672,2,4,56.51,-2.5190633308210706
OOCCOCCNNO,152.15,-1.023999999999999,4,6,82.98,-3.732694603085383
NNONONCNNCOOC,198.183,-3.0906999999999973,6,10,123.09000000000002,-1.40312258548307
NONCOCCNNNONNN,212.21400000000006,-4.231299999999998,8,11,151.91000000000003,-3.861693838678013
CONCNCCONNOONC,211.222,-2.292099999999998,5,9,97.07000000000001,-2.6196703920198554
ONNNCOCOONONOO,217.13800000000003,-2.800399999999999,7,12,146.76000000000002,-2.6585723185507284
OOOOOCOONC,157.078,-0.6891,2,8,87.64000000000001,-3.6169922104470658
CCOCNNNONO,152.154,-1.5953999999999988,5,7,86.81,-0.8266346058256178
OONOOOONOON,175.05299999999997,-2.0515,4,11,134.92000000000002,-2.3698993068414977
ONOOOOCN,126.06800000000001,-1.3922000000000003,3,7,95.2,-1.1234370524687871
NONCNN,92.102,-2.1978999999999997,4,5,85.33,-1.3764966745806806
CNNOCOCOOOON,185.136,-1.741299999999999,3,9,105.46000000000001,-1.6265023190809331
CCNNOCCNNCNNN,193.25500000000002,-2.948299999999999,7,8,107.42999999999999,-2.1695433878217436
CONCCCOCNCNN,178.23600000000002,-1.4879999999999978,4,6,80.57,-0.8840153846783751
CNONNOONCCNOC,197.19499999999996,-2.3345999999999973,5,9,97.07000000000001,-1.1325438108444497
CNCNCNOCCNNCNN,207.282,-3.2533999999999983,7,8,107.42999999999999,-1.181746122727524
CNCCCC,87.166,1.0059,1,1,12.03,-1.7957836354064611
CCCOCC,88.14999999999999,1.4329,0,1,9.23,-1.716145636218271
CONNNONC,122.12799999999999,-1.7873999999999994,4,6,66.58,-2.0994840589518193
OCNCCONONOO,169.137,-2.1121999999999987,5,8,104.24000000000001,-3.3576343556411636
NOOOOCCCCNCCOO,212.20199999999997,-0.46909999999999946,3,8,104.43000000000002,-3.1407272755681293
NONNN,78.075,-2.2404,4,5,85.33,-2.4609177907414383
ONONNOOCCCC,167.16499999999996,-0.4307000000000005,4,7,84.01,-1.9125287961761246
ONCNCOCN,121.14000000000001,-1.5973999999999986,4,5,79.53999999999999,-2.7144218106832283
CNNOCCCOONCNN,195.223,-2.094299999999998,5,8,101.83,-2.4900749238147926
CNCCC,73.139,0.6157999999999999,1,1,12.03,-2.2109382326673312
CNONOOONCOC,169.13699999999997,-1.4547,3,8,82.24000000000001,-1.143872455858471
ONCCOOO,109.08099999999999,-0.6135999999999999,3,5,70.95,-0.49653873928771164
CNNCON,91.11400000000002,-1.4417999999999993,3,4,59.31,-0.9426052221304275
ONCOC,77.083,-0.43090000000000006,2,3,41.489999999999995,-2.3343016112727697
